,Unnamed: 0_home,h_a_home,xG_home,xGA_home,npxG_home,npxGA_home,deep_home,deep_allowed_home,scored_home,missed_home,xpts_home,result_home,date,wins_home,draws_home,loses_home,pts_home,npxGD_home,teamId_home,ppda_cal_home,allowed_ppda_home,matchtime_home,tot_points_home,round_home,tot_goal_home,tot_con_home,Referee.x,HS.x_home,HST.x_home,HF.x_home,HC.x_home,HY.x_home,HR.x_home,AS.x_home,AST.x_home,AF.x_home,AC.x_home,AY.x_home,AR.x_home,B365H.x_home,B365D.x_home,B365A.x_home,HtrgPerc_home,AtrgPerc_home,matchDay_home,Unnamed: 0_away,h_a_away,xG_away,xGA_away,npxG_away,npxGA_away,deep_away,deep_allowed_away,scored_away,missed_away,xpts_away,result_away,wins_away,draws_away,loses_away,pts_away,npxGD_away,teamId_away,ppda_cal_away,allowed_ppda_away,matchtime_away,tot_points_away,round_away,tot_goal_away,tot_con_away,HS.x_away,HST.x_away,HF.x_away,HC.x_away,HY.x_away,HR.x_away,AS.x_away,AST.x_away,AF.x_away,AC.x_away,AY.x_away,AR.x_away,B365H.x_away,B365D.x_away,B365A.x_away,HtrgPerc_away,AtrgPerc_away,matchDay_away,game_id,key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction
0,1,h,2.2345599999999997,0.842407,2.2345599999999997,0.842407,11,5,4,1,2.3863,w,2019-08-09 20:00:00,1,0,0,3,1.392153,Liverpool,5.9428571428571395,21.4545454545455,20,3,1,4,1,M Oliver,15,7,9,11,0,0,12,5,9,2,2,0,1.14,10.0,19.0,0.46666666666666706,0.4166666666666671,Fri,2,a,0.842407,2.2345599999999997,0.842407,2.2345599999999997,5,11,1,4,0.4405,l,0,0,1,0,-1.392153,Norwich,21.4545454545455,5.9428571428571395,20,0,1,1,4,15,7,9,11,0,0,12,5,9,2,2,0,1.14,10.0,19.0,0.46666666666666706,0.4166666666666671,Fri,20190809200000,Liverpool,observation,1565387400,EGGP,Liverpool,2019-08-09 20:00:00,D,66.0,30,3080,Showers in the Vicinity,,,63.0,66.0,88.0,29.2,6.0,66.0,160.0,SSE,,15.0,,,,,,Low,66.0,0,,,,,SCT,,,,,,,,,
1,1,h,2.2345599999999997,0.842407,2.2345599999999997,0.842407,11,5,4,1,2.3863,w,2019-08-09 20:00:00,1,0,0,3,1.392153,Liverpool,5.9428571428571395,21.4545454545455,20,3,1,4,1,M Oliver,15,7,9,11,0,0,12,5,9,2,2,0,1.14,10.0,19.0,0.46666666666666706,0.4166666666666671,Fri,2,a,0.842407,2.2345599999999997,0.842407,2.2345599999999997,5,11,1,4,0.4405,l,0,0,1,0,-1.392153,Norwich,21.4545454545455,5.9428571428571395,20,0,1,1,4,15,7,9,11,0,0,12,5,9,2,2,0,1.14,10.0,19.0,0.46666666666666706,0.4166666666666671,Fri,20190809200000,Liverpool,observation,1565387400,EGGP,Liverpool,2019-08-09 20:00:00,D,66.0,30,3080,Showers in the Vicinity,,,63.0,66.0,88.0,29.2,6.0,66.0,160.0,SSE,,15.0,,,,,,Low,66.0,0,,,,,SCT,,,,,,,,,
2,4,h,1.2003,3.18377,1.2003,2.4226400000000003,1,9,0,5,0.2522,l,2019-08-10 12:30:00,0,0,1,0,-1.22234,West Ham,16.4,6.93548387096774,12,0,1,0,5,M Dean,5,3,6,1,2,0,14,9,13,1,2,0,12.0,6.5,1.22,0.6,0.6428571428571429,Sat,3,a,3.18377,1.2003,2.4226400000000003,1.2003,9,1,5,0,2.6312,w,1,0,0,3,1.22234,Man City,6.93548387096774,16.4,12,3,1,5,0,5,3,6,1,2,0,14,9,13,1,2,0,12.0,6.5,1.22,0.6,0.6428571428571429,Sat,20190810123000,West Ham,observation,1565446800,EGLC,Newham,2019-08-10 12:30:00,D,72.0,28,2890,Mostly Cloudy / Windy,,,57.0,72.0,60.0,29.63,6.0,72.0,230.0,SW,37.0,23.0,,,,,,Moderate,72.0,3,,,,,BKN,,,,,,,,,
3,4,h,1.2003,3.18377,1.2003,2.4226400000000003,1,9,0,5,0.2522,l,2019-08-10 12:30:00,0,0,1,0,-1.22234,West Ham,16.4,6.93548387096774,12,0,1,0,5,M Dean,5,3,6,1,2,0,14,9,13,1,2,0,12.0,6.5,1.22,0.6,0.6428571428571429,Sat,3,a,3.18377,1.2003,2.4226400000000003,1.2003,9,1,5,0,2.6312,w,1,0,0,3,1.22234,Man City,6.93548387096774,16.4,12,3,1,5,0,5,3,6,1,2,0,14,9,13,1,2,0,12.0,6.5,1.22,0.6,0.6428571428571429,Sat,20190810123000,West Ham,observation,1565446800,EGLC,Newham,2019-08-10 12:30:00,D,72.0,28,2890,Mostly Cloudy / Windy,,,57.0,72.0,60.0,29.63,6.0,72.0,230.0,SW,37.0,23.0,,,,,,Moderate,72.0,3,,,,,BKN,,,,,,,,,
4,4,h,1.2003,3.18377,1.2003,2.4226400000000003,1,9,0,5,0.2522,l,2019-08-10 12:30:00,0,0,1,0,-1.22234,West Ham,16.4,6.93548387096774,12,0,1,0,5,M Dean,5,3,6,1,2,0,14,9,13,1,2,0,12.0,6.5,1.22,0.6,0.6428571428571429,Sat,3,a,3.18377,1.2003,2.4226400000000003,1.2003,9,1,5,0,2.6312,w,1,0,0,3,1.22234,Man City,6.93548387096774,16.4,12,3,1,5,0,5,3,6,1,2,0,14,9,13,1,2,0,12.0,6.5,1.22,0.6,0.6428571428571429,Sat,20190810123000,West Ham,observation,1565446800,EGLC,Newham,2019-08-10 12:30:00,D,72.0,28,2890,Mostly Cloudy / Windy,,,57.0,72.0,60.0,29.63,6.0,72.0,230.0,SW,37.0,23.0,,,,,,Moderate,72.0,3,,,,,BKN,,,,,,,,,
5,4,h,1.2003,3.18377,1.2003,2.4226400000000003,1,9,0,5,0.2522,l,2019-08-10 12:30:00,0,0,1,0,-1.22234,West Ham,16.4,6.93548387096774,12,0,1,0,5,M Dean,5,3,6,1,2,0,14,9,13,1,2,0,12.0,6.5,1.22,0.6,0.6428571428571429,Sat,3,a,3.18377,1.2003,2.4226400000000003,1.2003,9,1,5,0,2.6312,w,1,0,0,3,1.22234,Man City,6.93548387096774,16.4,12,3,1,5,0,5,3,6,1,2,0,14,9,13,1,2,0,12.0,6.5,1.22,0.6,0.6428571428571429,Sat,20190810123000,West Ham,observation,1565446800,EGLC,Newham,2019-08-10 12:30:00,D,72.0,28,2890,Mostly Cloudy / Windy,,,57.0,72.0,60.0,29.63,6.0,72.0,230.0,SW,37.0,23.0,,,,,,Moderate,72.0,3,,,,,BKN,,,,,,,,,
6,4,h,1.2003,3.18377,1.2003,2.4226400000000003,1,9,0,5,0.2522,l,2019-08-10 12:30:00,0,0,1,0,-1.22234,West Ham,16.4,6.93548387096774,12,0,1,0,5,M Dean,5,3,6,1,2,0,14,9,13,1,2,0,12.0,6.5,1.22,0.6,0.6428571428571429,Sat,3,a,3.18377,1.2003,2.4226400000000003,1.2003,9,1,5,0,2.6312,w,1,0,0,3,1.22234,Man City,6.93548387096774,16.4,12,3,1,5,0,5,3,6,1,2,0,14,9,13,1,2,0,12.0,6.5,1.22,0.6,0.6428571428571429,Sat,20190810123000,West Ham,observation,1565446800,EGLC,Newham,2019-08-10 12:30:00,D,72.0,28,2890,Mostly Cloudy / Windy,,,57.0,72.0,60.0,29.63,6.0,72.0,230.0,SW,37.0,23.0,,,,,,Moderate,72.0,3,,,,,BKN,,,,,,,,,
7,5,h,1.34099,1.59864,1.34099,1.59864,4,6,1,1,1.0172,d,2019-08-10 15:00:00,0,1,0,1,-0.25765,Bournemouth,13.6,9.13333333333333,15,1,1,1,1,K Friend,13,3,10,3,2,0,8,3,19,4,1,0,1.95,3.6,3.6,0.23076923076923103,0.375,Sat,10,a,1.59864,1.34099,1.59864,1.34099,6,4,1,1,1.5905,d,0,1,0,1,0.25765,Sheffield United,9.13333333333333,13.6,15,1,1,1,1,13,3,10,3,2,0,8,3,19,4,1,0,1.95,3.6,3.6,0.23076923076923103,0.375,Sat,20190810150000,Bournemouth,observation,1565455800,EGHH,Bournemouth,2019-08-10 15:00:00,D,66.0,28,2890,Mostly Cloudy / Windy,,,57.0,66.0,73.0,29.73,6.0,66.0,250.0,WSW,41.0,29.0,,,,,,Low,66.0,2,,,,,BKN,,,,,,,,,
8,7,h,0.909241,1.08752,0.909241,1.08752,0,9,3,0,1.1422,w,2019-08-10 15:00:00,1,0,0,3,-0.178279,Burnley,9.277777777777779,5.5,15,3,1,3,0,G Scott,10,4,6,2,0,0,11,3,12,7,0,0,2.62,3.2,2.75,0.4,0.272727272727273,Sat,11,a,1.08752,0.909241,1.08752,0.909241,9,0,0,3,1.5136,l,0,0,1,0,0.178279,Southampton,5.5,9.277777777777779,15,0,1,0,3,10,4,6,2,0,0,11,3,12,7,0,0,2.62,3.2,2.75,0.4,0.272727272727273,Sat,20190810150000,Burnley,observation,1565455800,EGNM,Leeds,2019-08-10 15:00:00,D,63.0,11,1101,Light Rain Shower,,,57.0,63.0,82.0,28.7,6.0,63.0,230.0,SW,36.0,20.0,,,,,,Moderate,63.0,3,,,,,SCT,,,,,,,,,
9,12,h,0.670022,0.8555159999999999,0.670022,0.8555159999999999,7,5,0,3,1.0922,l,2019-08-10 15:00:00,0,0,1,0,-0.185494,Watford,9.785714285714288,11.5,15,0,1,0,3,C Pawson,11,3,15,5,0,0,5,3,11,2,1,0,1.9,3.4,4.0,0.272727272727273,0.6,Sat,6,a,0.8555159999999999,0.670022,0.8555159999999999,0.670022,5,7,3,0,1.5458,w,1,0,0,3,0.185494,Brighton,11.5,9.785714285714288,15,3,1,3,0,11,3,15,5,0,0,5,3,11,2,1,0,1.9,3.4,4.0,0.272727272727273,0.6,Sat,20190810150000,Watford,observation,1565455800,EGLL,London/Heathrow,2019-08-10 15:00:00,D,68.0,11,1291,Light Rain / Windy,,,57.0,68.0,68.0,29.62,6.0,68.0,240.0,WSW,37.0,25.0,,,,,,Low,68.0,2,,,,,BKN,,,,,,,,,
10,16,h,0.543759,0.812949,0.543759,0.812949,7,3,0,0,1.0341,d,2019-08-11 14:00:00,0,1,0,1,-0.26919,Leicester,6.43478260869565,18.6666666666667,14,1,1,0,0,A Marriner,15,1,3,12,0,0,8,2,13,3,2,0,2.2,3.2,3.4,0.0666666666666667,0.25,Sun,18,a,0.812949,0.543759,0.812949,0.543759,3,7,0,0,1.584,d,0,1,0,1,0.26919,Wolves,18.6666666666667,6.43478260869565,14,1,1,0,0,15,1,3,12,0,0,8,2,13,3,2,0,2.2,3.2,3.4,0.0666666666666667,0.25,Sun,20190811140000,Leicester,observation,1565538600,EGNX,East Midlands,2019-08-11 14:00:00,D,66.0,30,3000,Partly Cloudy,,,57.0,66.0,73.0,29.43,6.0,66.0,270.0,W,,15.0,,,,,,Moderate,66.0,4,,,,,SCT,,,,,,,,,
11,17,h,0.38055100000000003,1.13309,0.38055100000000003,1.13309,1,10,0,1,0.6213,l,2019-08-11 14:00:00,0,0,1,0,-0.7525390000000001,Newcastle United,13.2068965517241,11.052631578947402,14,0,1,0,1,M Atkinson,9,2,12,5,1,0,8,2,7,3,3,0,4.5,3.75,1.72,0.222222222222222,0.25,Sun,15,a,1.13309,0.38055100000000003,1.13309,0.38055100000000003,10,1,1,0,2.073,w,1,0,0,3,0.7525390000000001,Arsenal,11.052631578947402,13.2068965517241,14,3,1,1,0,9,2,12,5,1,0,8,2,7,3,3,0,4.5,3.75,1.72,0.222222222222222,0.25,Sun,20190811140000,Newcastle United,observation,1565538600,EGNT,Newcastle,2019-08-11 14:00:00,D,57.0,11,1201,Light Rain,,,57.0,57.0,100.0,29.39,3.0,57.0,40.0,NE,,7.0,,,,,,Moderate,57.0,3,,,,,BKN,,,,,,,,,
12,20,h,2.37442,1.09534,1.6132600000000001,1.09534,8,4,4,0,2.3226,w,2019-08-11 16:30:00,1,0,0,3,0.5179199999999999,Man Utd,9.06451612903226,6.452380952380951,16,3,1,4,0,A Taylor,11,5,15,3,3,0,18,7,13,5,4,0,2.1,3.3,3.5,0.45454545454545503,0.38888888888888895,Sun,19,a,1.09534,2.37442,1.09534,1.6132600000000001,4,8,0,4,0.4992,l,0,0,1,0,-0.5179199999999999,Chelsea,6.452380952380951,9.06451612903226,16,0,1,0,4,11,5,15,3,3,0,18,7,13,5,4,0,2.1,3.3,3.5,0.45454545454545503,0.38888888888888895,Sun,20190811163000,Man Utd,observation,1565547600,EGCC,Manchester,2019-08-11 16:30:00,D,61.0,28,2800,Mostly Cloudy,,,52.0,61.0,72.0,29.52,6.0,61.0,270.0,W,,14.0,,,,,,Low,61.0,1,,,,,BKN,,,,,,,,,
13,20,h,2.37442,1.09534,1.6132600000000001,1.09534,8,4,4,0,2.3226,w,2019-08-11 16:30:00,1,0,0,3,0.5179199999999999,Man Utd,9.06451612903226,6.452380952380951,16,3,1,4,0,A Taylor,11,5,15,3,3,0,18,7,13,5,4,0,2.1,3.3,3.5,0.45454545454545503,0.38888888888888895,Sun,19,a,1.09534,2.37442,1.09534,1.6132600000000001,4,8,0,4,0.4992,l,0,0,1,0,-0.5179199999999999,Chelsea,6.452380952380951,9.06451612903226,16,0,1,0,4,11,5,15,3,3,0,18,7,13,5,4,0,2.1,3.3,3.5,0.45454545454545503,0.38888888888888895,Sun,20190811163000,Man Utd,observation,1565547600,EGCC,Manchester,2019-08-11 16:30:00,D,61.0,28,2800,Mostly Cloudy,,,52.0,61.0,72.0,29.52,6.0,61.0,270.0,W,,14.0,,,,,,Low,61.0,1,,,,,BKN,,,,,,,,,
14,25,h,2.40461,1.0085600000000001,2.40461,1.0085600000000001,8,4,1,1,2.3339,d,2019-08-17 15:00:00,0,1,0,1,1.39605,Brighton,5.48571428571429,8.87096774193548,15,4,2,4,1,A Taylor,16,4,11,8,0,0,8,3,10,6,2,0,2.55,3.25,2.87,0.25,0.375,Sat,32,a,1.0085600000000001,2.40461,1.0085600000000001,2.40461,4,8,1,1,0.4871,d,0,1,0,1,-1.39605,West Ham,8.87096774193548,5.48571428571429,15,1,2,1,6,16,4,11,8,0,0,8,3,10,6,2,0,2.55,3.25,2.87,0.25,0.375,Sat,20190817150000,Brighton,observation,1566060600,EGKK,London/Gatwick,2019-08-17 15:00:00,D,68.0,11,1201,Light Rain,,,57.0,68.0,68.0,29.49,6.0,68.0,220.0,SW,,14.0,,,,,,Low,68.0,2,,,,,SCT,,,,,,,,,
15,29,h,2.09572,0.920429,2.09572,0.920429,9,6,3,1,2.2375,w,2019-08-17 15:00:00,1,0,0,3,1.175291,Norwich,13.9285714285714,17.5,15,3,2,4,5,S Attwell,15,8,9,7,1,0,10,3,11,5,3,0,2.25,3.3,3.3,0.5333333333333329,0.3,Sat,28,a,0.920429,2.09572,0.920429,2.09572,6,9,1,3,0.565,l,0,0,1,0,-1.175291,Newcastle United,17.5,13.9285714285714,15,0,2,1,4,15,8,9,7,1,0,10,3,11,5,3,0,2.25,3.3,3.3,0.5333333333333329,0.3,Sat,20190817150000,Norwich,observation,1566060600,EGSH,Norwich,2019-08-17 15:00:00,D,73.0,34,3400,Fair,,,55.0,73.0,53.0,29.49,6.0,73.0,240.0,WSW,,16.0,,,,,,Moderate,73.0,3,,,,,FEW,,,,,,,,,
16,30,h,2.14047,1.5202200000000001,2.14047,1.5202200000000001,1,6,1,2,1.8259,l,2019-08-17 15:00:00,0,0,1,0,0.62025,Southampton,12.0,9.428571428571429,15,0,2,1,5,A Marriner,14,3,10,5,2,0,15,6,6,9,1,0,6.5,4.75,1.44,0.214285714285714,0.4,Sat,27,a,1.5202200000000001,2.14047,1.5202200000000001,2.14047,6,1,2,1,0.9463,w,1,0,0,3,-0.62025,Liverpool,9.428571428571429,12.0,15,6,2,6,2,14,3,10,5,2,0,15,6,6,9,1,0,6.5,4.75,1.44,0.214285714285714,0.4,Sat,20190817150000,Southampton,observation,1566060600,EGHI,Southampton,2019-08-17 15:00:00,D,68.0,30,3000,Partly Cloudy,,,55.0,68.0,64.0,29.68,6.0,68.0,210.0,SSW,,17.0,,,,,,Moderate,68.0,3,,,,,SCT,,,,,,,,,
17,36,h,1.84778,0.241912,1.84778,0.241912,2,5,1,0,2.6386,w,2019-08-18 14:00:00,1,0,0,3,1.605868,Sheffield United,11.12,11.6,14,4,2,2,1,D Coote,15,3,16,8,3,0,6,4,11,4,1,0,2.55,3.1,2.9,0.2,0.666666666666667,Sun,35,a,0.241912,1.84778,0.241912,1.84778,5,2,0,1,0.2206,l,0,0,1,0,-1.605868,Crystal Palace,11.6,11.12,14,1,2,0,1,15,3,16,8,3,0,6,4,11,4,1,0,2.55,3.1,2.9,0.2,0.666666666666667,Sun,20190818140000,Sheffield United,observation,1566143400,EGCN,Doncaster,2019-08-18 14:00:00,D,70.0,34,3490,Fair / Windy,,,50.0,70.0,49.0,29.53,6.0,70.0,230.0,SW,,21.0,,,,,,Moderate,70.0,4,,,,,FEW,,,,,,,,,
18,40,h,0.307356,1.1433200000000001,0.307356,0.382148,5,9,1,1,0.4379,d,2019-08-19 20:00:00,0,1,0,1,-0.074792,Wolves,19.95,8.36363636363636,20,2,2,1,1,J Moss,6,2,17,4,2,0,9,2,8,6,2,0,3.3,3.3,2.25,0.33333333333333304,0.222222222222222,Mon,39,a,1.1433200000000001,0.307356,0.382148,0.307356,9,5,1,1,2.3024,d,0,1,0,1,0.074792,Man Utd,8.36363636363636,19.95,20,4,2,5,1,6,2,17,4,2,0,9,2,8,6,2,0,3.3,3.3,2.25,0.33333333333333304,0.222222222222222,Mon,20190819200000,Wolves,observation,1566251400,EGBB,Birmingham,2019-08-19 20:00:00,N,57.0,33,3300,Fair,,,50.0,57.0,77.0,29.65,6.0,57.0,220.0,SW,,8.0,,,,,,Low,57.0,0,,,,,FEW,,,,,,,,,
19,40,h,0.307356,1.1433200000000001,0.307356,0.382148,5,9,1,1,0.4379,d,2019-08-19 20:00:00,0,1,0,1,-0.074792,Wolves,19.95,8.36363636363636,20,2,2,1,1,J Moss,6,2,17,4,2,0,9,2,8,6,2,0,3.3,3.3,2.25,0.33333333333333304,0.222222222222222,Mon,39,a,1.1433200000000001,0.307356,0.382148,0.307356,9,5,1,1,2.3024,d,0,1,0,1,0.074792,Man Utd,8.36363636363636,19.95,20,4,2,5,1,6,2,17,4,2,0,9,2,8,6,2,0,3.3,3.3,2.25,0.33333333333333304,0.222222222222222,Mon,20190819200000,Wolves,observation,1566251400,EGBB,Birmingham,2019-08-19 20:00:00,N,57.0,33,3300,Fair,,,50.0,57.0,77.0,29.65,6.0,57.0,220.0,SW,,8.0,,,,,,Low,57.0,0,,,,,FEW,,,,,,,,,
20,44,h,1.07904,1.89428,1.07904,1.89428,5,12,2,3,0.7872,l,2019-08-24 12:30:00,0,0,1,0,-0.81524,Norwich,10.0,13.727272727272698,12,3,3,6,8,M Atkinson,6,5,9,1,1,0,23,8,9,8,1,0,4.33,3.75,1.8,0.833333333333333,0.34782608695652195,Sat,43,a,1.89428,1.07904,1.89428,1.07904,12,5,3,2,1.9533,w,1,0,0,3,0.81524,Chelsea,13.727272727272698,10.0,12,4,3,4,7,6,5,9,1,1,0,23,8,9,8,1,0,4.33,3.75,1.8,0.833333333333333,0.34782608695652195,Sat,20190824123000,Norwich,observation,1566656400,EGSH,Norwich,2019-08-24 12:30:00,D,81.0,34,3400,Fair,,,54.0,80.0,39.0,29.99,6.0,81.0,120.0,ESE,,9.0,,,,,,Moderate,80.0,5,,,,,CLR,,,,,,,,,
21,45,h,0.997711,2.07795,0.997711,2.07795,6,6,0,2,0.5691,l,2019-08-24 15:00:00,0,0,1,0,-1.080239,Brighton,9.17391304347826,10.75,15,4,3,4,3,K Friend,12,3,9,8,1,1,12,4,10,5,3,0,2.4,3.3,3.0,0.25,0.33333333333333304,Sat,50,a,2.07795,0.997711,2.07795,0.997711,6,6,2,0,2.2194,w,1,0,0,3,1.080239,Southampton,10.75,9.17391304347826,15,3,3,3,5,12,3,9,8,1,1,12,4,10,5,3,0,2.4,3.3,3.0,0.25,0.33333333333333304,Sat,20190824150000,Brighton,observation,1566665400,EGKK,London/Gatwick,2019-08-24 15:00:00,D,82.0,34,3400,Fair,,,54.0,81.0,37.0,29.84,6.0,82.0,180.0,S,,8.0,,,,,,Moderate,81.0,3,,,,,CLR,,,,,,,,,
22,48,h,2.23561,0.6769930000000001,1.47444,0.6769930000000001,7,2,1,2,2.4881,l,2019-08-24 15:00:00,0,0,1,0,0.797447,Man Utd,6.857142857142861,15.2777777777778,15,4,3,6,3,P Tierney,22,3,8,8,2,0,5,3,18,1,4,0,1.33,5.25,9.0,0.136363636363636,0.6,Sat,46,a,0.6769930000000001,2.23561,0.6769930000000001,1.47444,2,7,2,1,0.3503,w,1,0,0,3,-0.797447,Crystal Palace,15.2777777777778,6.857142857142861,15,4,3,2,2,22,3,8,8,2,0,5,3,18,1,4,0,1.33,5.25,9.0,0.136363636363636,0.6,Sat,20190824150000,Man Utd,observation,1566665400,EGCC,Manchester,2019-08-24 15:00:00,D,79.0,34,3400,Fair,,,55.0,79.0,44.0,29.76,6.0,79.0,,VAR,,3.0,,,,,,Moderate,79.0,3,,,,,CLR,,,,,,,,,
23,48,h,2.23561,0.6769930000000001,1.47444,0.6769930000000001,7,2,1,2,2.4881,l,2019-08-24 15:00:00,0,0,1,0,0.797447,Man Utd,6.857142857142861,15.2777777777778,15,4,3,6,3,P Tierney,22,3,8,8,2,0,5,3,18,1,4,0,1.33,5.25,9.0,0.136363636363636,0.6,Sat,46,a,0.6769930000000001,2.23561,0.6769930000000001,1.47444,2,7,2,1,0.3503,w,1,0,0,3,-0.797447,Crystal Palace,15.2777777777778,6.857142857142861,15,4,3,2,2,22,3,8,8,2,0,5,3,18,1,4,0,1.33,5.25,9.0,0.136363636363636,0.6,Sat,20190824150000,Man Utd,observation,1566665400,EGCC,Manchester,2019-08-24 15:00:00,D,79.0,34,3400,Fair,,,55.0,79.0,44.0,29.76,6.0,79.0,,VAR,,3.0,,,,,,Moderate,79.0,3,,,,,CLR,,,,,,,,,
24,49,h,0.6543180000000001,0.704879,0.6543180000000001,0.704879,4,9,1,2,1.2765,l,2019-08-24 15:00:00,0,0,1,0,-0.0505610000000001,Sheffield United,11.3913043478261,8.94117647058824,15,4,3,3,3,A Madley,8,3,11,7,1,0,10,2,6,4,0,0,3.3,3.3,2.25,0.375,0.2,Sat,47,a,0.704879,0.6543180000000001,0.704879,0.6543180000000001,9,4,2,1,1.3218,w,1,0,0,3,0.0505610000000001,Leicester,8.94117647058824,11.3913043478261,15,5,3,3,2,8,3,11,7,1,0,10,2,6,4,0,0,3.3,3.3,2.25,0.375,0.2,Sat,20190824150000,Sheffield United,observation,1566665400,EGCN,Doncaster,2019-08-24 15:00:00,D,81.0,34,3400,Fair,,,52.0,80.0,37.0,30.03,6.0,81.0,190.0,S,,10.0,,,,,,Moderate,80.0,3,,,,,CLR,,,,,,,,,
25,51,h,2.2934799999999997,3.4576800000000003,2.2934799999999997,2.69651,20,10,1,3,0.6389,l,2019-08-24 15:00:00,0,0,1,0,-0.40303,Watford,9.285714285714288,12.947368421052598,15,0,3,1,7,C Kavanagh,23,3,12,8,1,0,16,10,11,7,1,0,2.05,3.5,3.5,0.130434782608696,0.625,Sat,52,a,3.4576800000000003,2.2934799999999997,2.69651,2.2934799999999997,10,20,3,1,2.1833,w,1,0,0,3,0.40303,West Ham,12.947368421052598,9.285714285714288,15,4,3,4,7,23,3,12,8,1,0,16,10,11,7,1,0,2.05,3.5,3.5,0.130434782608696,0.625,Sat,20190824150000,Watford,observation,1566665400,EGLL,London/Heathrow,2019-08-24 15:00:00,D,86.0,34,3400,Fair,,,52.0,84.0,31.0,29.98,6.0,86.0,160.0,SSE,23.0,10.0,,,,,,Moderate,84.0,3,,,,,CLR,,,,,,,,,
26,54,h,2.78821,0.985542,2.02704,0.985542,9,7,3,1,2.5205,w,2019-08-24 17:30:00,1,0,0,3,1.041498,Liverpool,9.783783783783779,28.428571428571402,17,9,3,9,3,A Taylor,25,5,8,6,1,0,9,3,5,4,1,0,1.5,4.6,6.0,0.2,0.33333333333333304,Sat,53,a,0.985542,2.78821,0.985542,2.02704,7,9,1,3,0.3434,l,0,0,1,0,-1.041498,Arsenal,28.428571428571402,9.783783783783779,17,6,3,4,4,25,5,8,6,1,0,9,3,5,4,1,0,1.5,4.6,6.0,0.2,0.33333333333333304,Sat,20190824173000,Liverpool,observation,1566674400,EGGP,Liverpool,2019-08-24 17:30:00,D,81.0,34,3400,Fair,,,57.0,81.0,45.0,29.91,6.0,81.0,160.0,SSE,,5.0,,,,,,Low,81.0,1,,,,,CLR,,,,,,,,,
27,54,h,2.78821,0.985542,2.02704,0.985542,9,7,3,1,2.5205,w,2019-08-24 17:30:00,1,0,0,3,1.041498,Liverpool,9.783783783783779,28.428571428571402,17,9,3,9,3,A Taylor,25,5,8,6,1,0,9,3,5,4,1,0,1.5,4.6,6.0,0.2,0.33333333333333304,Sat,53,a,0.985542,2.78821,0.985542,2.02704,7,9,1,3,0.3434,l,0,0,1,0,-1.041498,Arsenal,28.428571428571402,9.783783783783779,17,6,3,4,4,25,5,8,6,1,0,9,3,5,4,1,0,1.5,4.6,6.0,0.2,0.33333333333333304,Sat,20190824173000,Liverpool,observation,1566674400,EGGP,Liverpool,2019-08-24 17:30:00,D,81.0,34,3400,Fair,,,57.0,81.0,45.0,29.91,6.0,81.0,160.0,SSE,,5.0,,,,,,Low,81.0,1,,,,,CLR,,,,,,,,,
28,55,h,1.89345,3.12856,1.89345,3.12856,3,17,1,3,0.6611,l,2019-08-25 14:00:00,0,0,1,0,-1.23511,Bournemouth,22.9,5.17391304347826,14,4,3,4,5,A Marriner,10,7,7,4,1,0,19,5,13,5,3,0,15.0,7.5,1.16,0.7,0.263157894736842,Sun,56,a,3.12856,1.89345,3.12856,1.89345,17,3,3,1,2.1653,w,1,0,0,3,1.23511,Man City,5.17391304347826,22.9,14,7,3,10,3,10,7,7,4,1,0,19,5,13,5,3,0,15.0,7.5,1.16,0.7,0.263157894736842,Sun,20190825140000,Bournemouth,observation,1566748200,EGHH,Bournemouth,2019-08-25 14:00:00,D,77.0,34,3400,Fair,,,61.0,79.0,57.0,29.99,6.0,77.0,170.0,S,,10.0,,,,,,Moderate,79.0,5,,,,,CLR,,,,,,,,,
29,60,h,1.3279299999999998,1.2276200000000002,0.56676,1.2276200000000002,4,4,1,1,1.4707,d,2019-08-25 16:30:00,0,1,0,1,-0.66086,Wolves,11.833333333333302,14.619047619047599,16,3,3,2,2,C Pawson,17,2,9,4,0,0,13,4,11,3,2,0,1.85,3.4,4.5,0.11764705882352902,0.307692307692308,Sun,57,a,1.2276200000000002,1.3279299999999998,1.2276200000000002,0.56676,4,4,1,1,1.2223,d,0,1,0,1,0.66086,Burnley,14.619047619047599,11.833333333333302,16,4,3,5,3,17,2,9,4,0,0,13,4,11,3,2,0,1.85,3.4,4.5,0.11764705882352902,0.307692307692308,Sun,20190825163000,Wolves,observation,1566757200,EGBB,Birmingham,2019-08-25 16:30:00,D,86.0,34,3400,Fair,,,57.0,85.0,37.0,29.68,6.0,86.0,180.0,S,,6.0,,,,,,Low,85.0,1,,,,,CLR,,,,,,,,,
